person_id,camera_id,tracklets_id,motion,pose,occlusion,cut-out,muti-person,background-dominant,target-change,target-miss,wrong-target,backpack,bag,handbag,boots,gender,hat,shoes,top,bottom color,top color
326,3,491,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0
326,4,492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
327,1,493,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
327,2,494,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0
327,3,495,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0
327,4,496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
328,1,497,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2,498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,5,499,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,6,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1,2767,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
329,5,2768,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
329,6,2769,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
329,7,2770,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
330,1,501,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2
330,2,502,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2
330,5,503,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2
330,6,504,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2
331,1,505,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
331,2,506,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
331,5,507,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
331,6,508,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
332,1,2771,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2
332,2,2772,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2
332,5,2773,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2
332,6,2774,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2
333,1,509,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,4,8
333,2,510,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,4,8
333,5,511,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,4,8
333,6,512,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,4,8
334,1,2775,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,5
334,2,2776,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,5
334,5,2777,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,5
334,7,2778,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,5
335,1,513,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4
335,2,514,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,6
335,3,515,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,6
335,4,516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,6
336,1,517,0,3,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
336,2,518,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
336,5,519,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
336,6,520,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
337,1,2779,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
337,2,2780,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
338,1,521,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
338,2,522,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
338,3,523,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
338,4,524,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
339,1,525,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
339,2,526,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
339,5,527,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
339,6,528,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
340,1,2781,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
340,8,2782,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
341,1,2783,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0
341,2,2784,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7,0
341,3,2785,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7,0
341,4,2786,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7,0
342,1,2787,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
342,2,2788,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4
342,3,2789,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
342,4,2790,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
343,1,529,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6
343,2,530,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6
343,5,531,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6
343,6,532,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6
344,1,2791,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
344,2,2792,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
344,5,2793,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
344,6,2794,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
345,1,533,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
345,2,534,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
346,1,2795,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
346,6,2796,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
346,7,2797,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
347,1,2798,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
347,8,2799,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
348,1,535,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
348,2,536,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
349,1,537,0,3,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
349,2,538,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
349,5,539,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
349,6,540,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
350,1,2800,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
350,8,2801,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
351,1,2802,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
351,8,2803,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
352,1,2804,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
352,8,2805,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
353,1,2806,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0
353,8,2807,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0
354,1,2808,0,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,4,0
354,2,2809,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,0
354,5,2810,0,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,0
354,6,2811,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,0
354,7,2812,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,0
355,1,2813,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
355,2,2814,4,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
355,3,2815,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
355,4,2816,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
356,1,2817,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
356,2,2818,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
356,3,2819,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
356,4,2820,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
357,1,541,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
357,2,542,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
358,1,2821,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
358,2,2822,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
358,3,2823,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
358,4,2824,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
359,1,2825,0,3,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
359,2,2826,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
359,5,2827,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
359,6,2828,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
360,1,2829,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
360,2,2830,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
360,5,2831,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
360,6,2832,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
361,1,2833,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0
361,2,2834,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0
361,5,2835,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0
361,6,2836,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
362,1,543,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
362,8,544,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
363,1,2837,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
363,2,2838,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
363,3,2839,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
363,4,2840,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
364,1,2841,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
364,8,2842,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
365,1,545,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0
365,5,546,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0
365,6,547,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0
366,1,548,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
366,2,549,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
366,3,550,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
367,1,2843,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4
367,2,2844,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4
367,3,2845,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,4
367,4,2846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4
368,6,551,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
368,7,552,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
368,8,553,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
369,1,2847,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,2,2848,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,5,2849,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,6,2850,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
370,1,554,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
370,2,555,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
370,3,556,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
370,4,557,0,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
371,1,2851,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
371,2,2852,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
371,3,2853,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
371,4,2854,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
372,1,2855,0,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
372,8,2856,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
373,1,558,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
373,2,559,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
373,3,560,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
373,4,561,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4,0
374,1,562,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
374,2,563,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
374,3,564,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
374,4,565,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
375,1,2857,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
375,2,2858,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
375,5,2859,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
375,6,2860,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
376,1,2861,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
376,2,2862,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
376,3,2863,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
376,4,2864,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
377,1,2865,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
377,2,2866,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
378,1,2867,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,7
378,5,2868,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,7
378,6,2869,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,7
379,1,2870,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
379,5,2871,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
379,6,2872,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
380,1,2873,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,2,2874,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,5,2875,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,6,2876,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
381,1,2877,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
381,2,2878,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
381,3,2879,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
381,4,2880,0,4,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
382,1,566,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
382,2,567,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
383,1,568,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,2,569,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
384,1,570,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
384,2,571,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
384,3,572,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
384,4,573,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
385,1,574,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
385,2,575,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
386,1,2881,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,1
386,2,2882,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,1
387,1,576,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2,577,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,5,578,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,6,579,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1,580,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
388,8,581,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389,1,2883,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0
389,8,2884,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0
390,1,2885,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
390,2,2886,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
391,1,2887,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,4
391,8,2888,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,4
392,1,582,0,3,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
392,2,583,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
392,5,584,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
392,6,585,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
393,1,586,0,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
393,8,587,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
394,1,2889,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8
394,2,2890,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8
394,5,2891,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8
394,6,2892,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8
395,1,2893,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
395,2,2894,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
395,5,2895,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
395,6,2896,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
396,1,588,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
396,2,589,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
396,5,590,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
396,6,591,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
397,1,592,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,4
397,5,593,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,4
397,6,594,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,4
397,7,595,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,4
398,1,596,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0
398,8,597,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,4,0
400,1,2897,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
400,8,2898,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
401,1,598,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0
401,2,599,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0
402,1,600,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
402,2,601,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
402,5,602,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
402,6,603,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
403,1,604,0,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
403,2,605,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
403,3,606,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
403,4,607,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
404,1,608,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
404,2,609,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
404,5,610,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
404,6,611,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
405,1,2899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4
405,2,2900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4
405,5,2901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3
405,6,2902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4
405,7,2903,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4
406,1,612,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
406,8,613,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
407,1,614,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
407,8,615,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
408,1,2904,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
409,1,2905,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
409,2,2906,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
409,5,2907,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
409,6,2908,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
410,1,2909,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
410,2,2910,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
410,5,2911,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
410,6,2912,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
411,1,616,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
411,2,617,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
411,5,618,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
411,6,619,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
411,7,620,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
412,1,2913,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
412,2,2914,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
412,3,2915,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
412,4,2916,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
413,1,621,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0
413,2,622,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0
413,3,623,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0
413,4,624,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0
414,1,2917,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
414,2,2918,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
414,3,2919,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
414,4,2920,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
415,1,2921,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7
415,2,2922,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7
415,5,2923,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7
415,6,2924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7
416,1,2925,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
416,2,2926,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
416,3,2927,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
417,1,625,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
417,2,626,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
417,5,627,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
417,6,628,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
418,1,2928,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
418,2,2929,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
419,1,629,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
419,2,630,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
420,1,2930,0,3,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,2
420,8,2931,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,2
421,1,631,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
421,2,632,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
421,5,633,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
421,6,634,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
422,1,635,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
422,2,636,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
422,5,637,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
